mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist
7b885d42-3c41-4f43-9944-a5855ec5155e,Goldfrapp,Goldfrapp,United Kingdom,United Kingdom,rock; electronic; downtempo; synthpop; ambient; british; uk; electronica; electropop; glam rock; dream pop; english; chamber pop; trip hop; dance and electronica; ambient pop; art pop,electronic; trip-hop; female vocalists; electronica; dance; seen live; alternative; british; pop; indie; chillout; electropop; electro; downtempo; goldfrapp; synthpop; Electroclash; ambient; trip hop; female vocalist; sexy; UK; female; 00s; experimental; indie pop; dream pop; synth pop; rock; chill; english; folktronica; singer-songwriter; england; glam; glam rock; britpop; House; new wave; female vocals; Disco; synth; atmospheric,1689609,46535784,FALSE
e5c7b94f-e264-473c-bb0f-37c85d4d5c70,Belle and Sebastian,Belle and Sebastian,United Kingdom,Scotland; United Kingdom,scottish; british; uk; baroque pop; indie pop; dance-pop; jangle pop; twee pop; sunshine pop; chamber pop; film soundtrack; rock and indie,indie; indie pop; alternative; seen live; indie rock; twee; Scottish; pop; rock; folk; british; chamber pop; twee pop; belle and sebastian; glasgow; britpop; scotland; alternative rock; singer-songwriter; Mellow; favorites; 90s; acoustic; UK; baroque pop; indie folk; 00s; chill; electronic; Love; female vocalists; happy; chillout; indiepop; beautiful; Favorite; melancholy; Favourites; folk rock; sweet; male vocalists,1679202,92270551,FALSE
22a40b75-affc-4e69-8884-266d087e4751,Travis,Travis,United Kingdom,United Kingdom,rock; alternative rock; scottish; british; uk; indie rock; indie; alternative; britpop; indie pop; alternative pop; rock and indie; britrock,britpop; indie; rock; alternative; british,1676618,39313849,FALSE
03172286-f7ed-4864-a4db-459cd5ca9790,Ciara,Ciara,United States,United States,pop; dance; hip hop; electropop; dance-pop; pop rap; pop and chart; r&b; contemporary r&b; crunk&b,rnb; Hip-Hop; pop; female vocalists; dance; Ciara; hip hop; r&b; american; rap; Crunk; r and b; soul; sexy; female; urban; female vocalist; electronic; r'n'b; 00s; rhythm and blues; USA; hiphop; seen live; party; Dirty South; texas; crunk n b; club; hot; black music; singer-songwriter,1674587,21678350,FALSE
2ce02909-598b-44ef-a456-151ba0a3bd70,Ray Charles,Ray Charles,United States,Georgia; United States,pop; jazz; american; blues; country; soul; rnb; gospel; vocal jazz; country blues; soul blues; piano blues; soul jazz; classic pop and rock; death by lung cancer; the way i feel; country soul; rhythm & blues; live in concert,jazz; soul; blues; rhythm and blues; piano; oldies; rnb; ray charles; american; male vocalists; classic rock; 60s; singer-songwriter; 50s; legend; gospel; country; r&b; pop; jazz blues; swing; vocal jazz; piano blues; USA; seen live; rock; classic; 70s; funk; Rock and Roll; georgia; genius; Ray; 80s,1671596,26198061,FALSE
3e55d51d-687f-4a9d-af96-2fabccf802e5,The Cardigans,The Cardigans,Sweden,Sweden,rock; pop; alternative rock; swedish; sweden; indie rock; indie pop; pop rock; twee pop; sunshine pop; european; rock and indie,pop; rock; female vocalists; swedish; alternative,1671502,34521564,FALSE
4c98aa1b-34eb-4336-987f-5e50aa059c00,The Script,The Script,United Kingdom,Ireland,breakeven,pop rock; irish; rock; pop; acoustic,1670620,36790475,FALSE
daeec599-bf5d-4428-994a-e76ba5f86e2f,Passion Pit,Passion Pit,United States,United States,,electronic; indie; indie pop; seen live; pop; falsetto; electropop; american; synthpop; electronica; indietronica; dance; alternative; synth pop; electro; psychedelic; indie rock; male vocalists; experimental; indie electronic; 00s; Passion Pit; Electro Pop; boston; USA; happy; Massachusetts; Lo-Fi; Awesome; rock; cambridge; new rave,1669858,48411605,FALSE
8d552dfc-648f-401f-90de-e925013ca537,Leona Lewis,Leona Lewis,United Kingdom,United Kingdom,pop; british; uk; electropop; dance-pop; english; x factor; pop and chart; contemporary r&b,pop; female vocalists; soul; rnb; british; leona lewis; singer-songwriter; female vocalist; r&b; Ballad; female; UK; 00s; Love; leona; diva; X factor; X-Factor; english; dance; britpop; sexy; romantic; beautiful; england; amazing; love songs; bleeding love; r'n'b,1669852,27154912,FALSE
03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,Elliott Smith,United States,United States,rock; american; usa; indie rock; américain; indie pop; indie folk; acoustic rock; sadcore; rock and indie; death by suicide; death by knife; singer/songwriter; lo-fi indie,singer-songwriter; indie; folk; acoustic; indie rock; alternative; indie pop; rock; Lo-Fi; indie folk; american; Mellow; elliott smith; melancholy; seen live; favorites; pop; emo; sadcore; alternative rock; sad; beautiful; folk rock; male vocalists; Love; chill; 90s; portland; Great Lyricists; Favorite; elliot smith; Dead; songwriter; Favourites; singer songwriter; slowcore; 00s; Alt-country; Favorite Artists; USA; Awesome; guitar; emotional; soft; chillout; americana; genius; folk-rock; favourite; depressing; Acoustic Rock; singer-songwriters; chamber pop; moody; intimate; quiet; good; blues; amazing; melancholic; great lyrics,1668960,101675587,FALSE
b345af35-205e-4eca-8006-029e5c20127e,Simple Plan,Simple Plan,Canada,Canada,alternative rock; pop punk; pop and chart; emo-pop; post-emo; fixme everything,rock; pop punk; punk rock; punk; emo; seen live; alternative; Canadian; alternative rock; simple plan; pop; pop rock; Officially Shit; Pop-punk; male vocalists; wristslitters; indie; canada; favorites; punk pop; Crap; Punk-Rock; shit; Pop-Rock; metal; skate punk; 00s; hard rock; not emo; gay; <3; classic rock; indie rock; power pop; Awesome; band,1664801,43825088,FALSE
ba550d0e-adac-4864-b88b-407cab5e76af,Paul McCartney,Paul McCartney,United Kingdom,United Kingdom,rock; classical; synthpop; pop; 70s; 80s; 90s; folk; british; singer-songwriter; uk; 60s; composer; pop rock; rock and roll; english; united kingdom; 00s; classic pop and rock; pop soul; male vocalists; the beatles; standards; grammy winner; singer/songwriter; rock & roll; pop/rock; western classical music,classic rock; rock; british; singer-songwriter; pop; seen live; The Beatles; 70s; beatles; paul mccartney; 80s; soft rock; 60s; male vocalists; pop rock; liverpool; legend; 90s; oldies; Rock and Roll; genius; UK; classic; 00s; rock n roll; Pop-Rock; english; england; Psychedelic Rock; Classical; adult contemporary; psychedelic; male vocalist; folk; favorites; McCartney; hard rock; britpop; alternative; guitar; british invasion; macca,1661640,30917213,FALSE
012151a8-0f9a-44c9-997f-ebd68b5389f9,Imagine Dragons,Imagine Dragons,United States,United States,pop; alternative rock; indie pop; pop rock; indietronica,indie; indie rock; alternative; rock; indie pop; seen live; alternative rock; american; pop; male vocalists; pop rock; IMAGINE DRAGONS; electronic; USA; las vegas; electronic rock; 2010s; folk; new wave; Nevada; 10s; Pop-Rock; United States,1661600,81715914,FALSE
0efe858c-89e5-4e47-906a-356fa953fd6e,Editors,Editors,United Kingdom,United Kingdom,alternative rock; british; post-punk; uk; britannique; indie rock; post-punk revival; designer graphique; graphic designer; 00s; rock and indie; male vocalists,seen live; indie; indie rock; british; alternative; rock; post-punk; alternative rock; britpop; Post-punk revival; new wave; editors; UK; 00s; Post punk; electronic; indie pop; england; birmingham; english; male vocalists; dark; melancholy; brit rock; Britrock; pop; Indie-Rock,1660522,53923378,FALSE
d87e52c5-bb8d-4da8-b941-9f4928627dc8,ABBA,ABBA,Sweden,Sweden,synthpop; pop; swedish; disco; christmas; pop rock; europop; eurovision; european; classic pop and rock; euro pop; gold; a filk artist; euro-disco,pop; Disco; 70s; swedish; 80s; abba; dance; female vocalists; oldies; Sweden; rock; Europop; scandinavian; classic rock; Eurovision; Swedish Pop; pop rock; happy; easy listening; electronic; Pop-Rock; classic; soft rock; legend; 70's; guilty pleasure; female vocalist; fun; male vocalists; classic pop; euro-pop; Eurovision Song Contest; favorites; singer-songwriter,1659292,43698938,FALSE
a41ac10f-0a56-4672-9161-b83f9b223559,Van Morrison,Van Morrison,United Kingdom,,rock; jazz; folk; blues; singer-songwriter; uk; country; folk rock; celtic; soul; rnb; classic rock; pop rock; contemporary folk; blue-eyed soul; folk pop; northern irish; classic pop and rock; chamber folk; singer/songwriter; rhythm & blues,classic rock; singer-songwriter; folk; rock; blues,1654804,32621117,FALSE
c3cceeed-3332-4cf0-8c4c-bbde425147b6,Scorpions,Scorpions,Germany,Germany,rock; progressive rock; 70s; hairmetal; 80s; heavy metal; krautrock; german; metal; hard rock; power metal; acoustic rock; pop rock; european; loriel,hard rock; classic rock; rock; heavy metal; 80s; seen live; german; metal; scorpions; 70s; germany; hair metal; 90s; Progressive rock; ballads; melodic metal; male vocalists; legend; melodic rock; rock ballads,1652144,51032860,FALSE
8a9ac1cb-faae-434e-8d60-b139a3707dfc,MIKA,Mika,United Kingdom,Lebanon; United Kingdom,british; uk; singer; producer; composer; lyricist; lebanese; english; designer graphique; graphic designer; parolier; keyboardist; claviériste; chanteur; compositeur; producteur; pop and chart,pop; british; britpop; electronic; alternative; seen live; dance; male vocalists; mika; chillout; singer-songwriter; happy; gay; indie; fun; electro; pop rock; 00s; rock; indie pop; UK; power pop; electronica; glam rock; piano; male vocalist; powerpop; lebanese; catchy; english; electropop; Love; dance pop; cool; Lebanon; Awesome,1639940,40391220,FALSE
05755bf1-380c-487f-983f-d1a02401fa28,Cat Power,Cat Power,United States,Georgia; United States,rock; folk; american; blues; singer-songwriter; indie rock; funk; soul; indie folk; piano rock; slowcore; sadcore; rock and indie; singer/songwriter; art pop,indie; female vocalists; singer-songwriter; folk; alternative; seen live; indie rock; indie pop; rock; indie folk; american; acoustic; female vocalist; Cat Power; female; Mellow; sadcore; melancholy; Lo-Fi; blues; pop; alternative rock; beautiful; folk rock; Alt-country; favorites; 00s; slowcore; female vocals; americana; Love; sad; chillout; Favorite; Favourites; singer songwriter; country; Female Voices; female singer-songwriter; USA; female vocal; 90s; New Weird America; soft; soul; folk-rock; cool; songwriter; freak folk; favourite; Great Lyricists; duyster; calm; female artists; experimental; Awesome; guitar; girls; female singers; slow; emotional; Sleep; Indie-Rock; melancholic; jazz; great; independent; alt; minimal; quiet; great lyrics; alternative country; alt rock; Favourite Songs; Slow-coustic; good; Singer Songwriters; Quiet Music; quiet voices; favorite songs; indie-pop; tracks; georgia; chill; piano; moody; alt country; singer-songwriters; minimalist; electronic; indie-folk; lyrics; sexy; folk noir; intense; Alternative Folk; lo fi; chamber pop; winter; gentle,1638994,64565369,FALSE
aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,Tiësto,Tiësto,Netherlands,,trance; electronic; dance; house; dutch; remixes; vinyl; dance and electronica; dutch trance; tiësto traffic,trance; electronic; dance; techno; electronica,1635719,39124309,FALSE
f4857fb9-e255-4dc6-bd01-e4ca7cc68544,Jamiroquai,Jamiroquai,United Kingdom,United Kingdom,rock; electronic; pop; jazz; british; uk; funk; electronica; soul; disco; acid jazz; english; classic pop and rock,funk; acid jazz; electronic; dance; pop; seen live; british; alternative; electronica; jazz; Disco; Jamiroquai; rock; funky; soul; chillout; 90s; groove; UK; male vocalists; House; indie; lounge; jazz funk; alternative rock; trip-hop; groovy; electro; britpop; nu jazz,1633453,52383327,FALSE
cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8,José González,José González,Sweden,Sweden,swedish; folk; indie,acoustic; singer-songwriter; indie; folk; swedish; seen live; chillout; Mellow; alternative; indie folk; guitar; male vocalists; scandinavian; Sweden; indie pop; indie rock; Jose Gonzalez; chill; pop; rock; relaxing; 00s; acoustic guitar; beautiful; easy listening; relax; ambient; downtempo; soft; Acoustic Rock,1629952,42433187,FALSE
fa7b9055-3703-473a-8a09-adf2fe031a24,CAKE,Cake,United States,United States,rock; alternative rock; american; indie rock; alt-country; college rock; pop rock; rock and indie; lo-fi indie,alternative; rock; indie; alternative rock; indie rock; seen live; Cake; 90s; pop; funk; american; California; quirky; jazz; favorites; ska; country; fun; pop rock; indie pop; classic rock; sacramento; 00s; Progressive rock; punk; USA; electronic; emo; post-grunge; folk; trumpet; Alt-country; rap; Awesome; male vocalists; Favorite; college rock; Favorite Artists; cool; experimental; funky; chill; metal; electronica; alt rock; singer-songwriter; Hip-Hop; chillout; funny; Funk Rock,1628128,43102683,FALSE
3630fff3-52fc-4e97-ab01-d68fd88e4135,Yellowcard,Yellowcard,United States,,alternative rock; punk rock; pop punk; skate punk; melodic hardcore,punk rock; rock; pop punk; punk; emo,1489035,46951042,FALSE
7bd9e20e-74b9-446a-a2ed-a223f82a36e7,Cyndi Lauper,Cyndi Lauper,United States,United States,rock; synthpop; pop; blues; new wave; dance-pop; pop rock; classic pop and rock; 80's pop,80s; pop; female vocalists; new wave; rock; singer-songwriter; cyndi lauper; dance; american; female; seen live; female vocalist; pop rock; 80s Pop; classic rock; alternative; 90s; diva; electronic; oldies; Disco; new york; USA; synthpop; 80's; fun; dance-pop; Female Voices; alternative rock; female vocals; legend; blues; dance pop; female vocal; soul; folk; indie; jazz; synth pop; Madonna; 00s; Guilty Pleasures; girl power,1484391,16925460,FALSE
ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,Godsmack,Godsmack,United States,United States,alternative rock; hard rock; nu metal; post-grunge; acoustic rock; alternative metal,hard rock; metal; Nu Metal; rock; alternative; alternative metal; heavy metal; seen live; alternative rock; post-grunge; godsmack; Nu-metal; american; Grunge; Post Grunge; USA; industrial metal; hardcore; 90s; metalcore; industrial; groove metal; favorites; thrash metal; Massachusetts; Progressive rock,1483350,37451392,FALSE
0c502791-4ee9-4c5f-9696-0602b721ff3b,Electric Light Orchestra,Electric Light Orchestra,United Kingdom,United Kingdom,rock; electronic; pop; progressive rock; 70s; 80s; british; uk; electronica; art rock; pop rock; symphonic rock; arena rock; english; symphonic prog; classic pop and rock; pop/rock; 5099995588322,classic rock; Progressive rock; rock; 70s; british; pop; Symphonic Rock; 80s; electronic; art rock; Progressive; ELO; Electric Light Orchestra; pop rock; Disco; soft rock; oldies; seen live; UK; male vocalists; orchestral rock; english; new wave; alternative; Rock and Roll; Pop-Rock; dance; favorites; synth pop; birmingham; psychedelic; indie; 70's; hard rock; power pop; england; rock n roll; electronica; alternative rock; happy; Psychedelic Rock; prog rock; space rock; fun,1483026,29528731,FALSE
487bfd74-71bf-46dd-b89c-80b7a0f06f2f,The Hives,The Hives,Sweden,Sweden,rock; swedish; punk; punk rock; hard rock; indie rock; garage punk; indie; garage rock revival; garage rock; european; garage; rock and indie; fixme label mess,seen live; rock; Garage Rock; indie; swedish,1479082,37954748,FALSE
7c7f9c94-dee8-4903-892b-6cf44652e2de,Tears for Fears,Tears for Fears,United Kingdom,United Kingdom,synthpop; british; new wave; uk; psychedelic pop; pop rock; english; classic pop and rock; sophisti-pop; art pop,new wave; 80s; pop; synth pop; rock; synthpop; british; alternative; electronic; Tears for Fears; new romantic; classic rock; pop rock; seen live; male vocalists; post-punk; britpop; UK; alternative rock; 80's; 90s; english; indie; 80s Pop; electronica; england; soft rock; indie rock; Progressive rock; Pop-Rock; synth; chillout; electropop,1475369,22404192,FALSE
b4d32cff-f19e-455f-86c4-f347d824ca61,Eurythmics,Eurythmics,United Kingdom,Scotland; United Kingdom,rock; electronic; synthpop; pop; british; new wave; uk; synth-pop; rnb; pop rock; classic pop and rock; art pop,80s; new wave; pop; female vocalists; synth pop; synthpop; electronic; british; rock; eurythmics; dance; alternative; electronica; classic rock; 90s; seen live; pop rock; female vocalist; UK; annie lennox; female; new romantic; Scottish; Disco; oldies; singer-songwriter; 80's; synth; post-punk; england; english; soul; 80s Pop; electropop; london; synth-pop; britpop; Pop-Rock; electro; duo; dave stewart,1474498,15480404,FALSE
